driver_id,lat,lon,battery,timestamp,archived_at
DRV_003,48.888446,2.361507,10,1771689839,2026-02-22T12:38:00.572685
DRV_003,48.892225,2.357355,8,1771689844,2026-02-22T12:38:00.621866
DRV_003,48.887874,2.360156,14,1771689849,2026-02-22T12:38:00.631013
DRV_003,48.88715,2.357773,9,1771689854,2026-02-22T12:38:00.641603
DRV_003,48.888722,2.353817,6,1771689860,2026-02-22T12:38:00.650863
DRV_003,48.892319,2.348993,5,1771689865,2026-02-22T12:38:00.662951
DRV_003,48.887348,2.34641,5,1771689870,2026-02-22T12:38:00.671919
DRV_003,48.885935,2.345915,8,1771689875,2026-02-22T12:38:00.681534
DRV_003,48.886303,2.3473,9,1771689880,2026-02-22T12:38:00.690148
DRV_003,48.881412,2.352183,6,1771689885,2026-02-22T12:38:00.811338
DRV_003,48.880398,2.353321,14,1771689890,2026-02-22T12:38:00.877461
DRV_003,48.880903,2.351411,8,1771689895,2026-02-22T12:38:00.931936
DRV_003,48.876005,2.348364,8,1771689900,2026-02-22T12:38:00.958220
DRV_003,48.879204,2.349503,8,1771689905,2026-02-22T12:38:01.013150
DRV_003,48.877524,2.34585,10,1771689910,2026-02-22T12:38:01.034728
DRV_003,48.881293,2.343809,8,1771689915,2026-02-22T12:38:01.062969
DRV_003,48.884359,2.346929,14,1771689920,2026-02-22T12:38:01.078943
DRV_003,48.880748,2.34809,9,1771689925,2026-02-22T12:38:01.117927
DRV_003,48.878677,2.344799,9,1771689930,2026-02-22T12:38:01.143945
DRV_003,48.877837,2.348004,7,1771689935,2026-02-22T12:38:01.152708
DRV_003,48.873468,2.347927,5,1771689941,2026-02-22T12:38:01.188205
DRV_003,48.870858,2.350347,9,1771689946,2026-02-22T12:38:01.230020
DRV_003,48.871457,2.351128,7,1771689951,2026-02-22T12:38:01.250172
DRV_003,48.871928,2.347611,9,1771689956,2026-02-22T12:38:01.316716
DRV_003,48.876267,2.344144,9,1771689961,2026-02-22T12:38:01.409647
DRV_003,48.879335,2.349029,11,1771689966,2026-02-22T12:38:01.429506
DRV_003,48.882613,2.344221,12,1771689971,2026-02-22T12:38:01.484522
DRV_003,48.882194,2.34267,12,1771689976,2026-02-22T12:38:01.537109
DRV_003,48.88213,2.342361,10,1771689981,2026-02-22T12:38:01.632540
DRV_003,48.882836,2.342062,6,1771689986,2026-02-22T12:38:01.657304
DRV_003,48.878019,2.34571,12,1771689991,2026-02-22T12:38:01.672695
DRV_003,48.875893,2.344365,12,1771689996,2026-02-22T12:38:01.688759
DRV_003,48.872922,2.341329,10,1771690001,2026-02-22T12:38:01.701845
DRV_003,48.871341,2.337666,14,1771690007,2026-02-22T12:38:01.717462
DRV_003,48.873682,2.338297,13,1771690012,2026-02-22T12:38:01.731391
DRV_003,48.871525,2.339724,11,1771690017,2026-02-22T12:38:01.824390
DRV_003,48.845411,2.374584,7,1771705750,2026-02-22T12:38:01.919111
DRV_003,48.840909,2.37225,7,1771705755,2026-02-22T12:38:01.994235
DRV_003,48.839949,2.377116,14,1771705760,2026-02-22T12:38:02.010555
DRV_003,48.837076,2.37571,10,1771705765,2026-02-22T12:38:02.037637
DRV_003,48.846999,2.365101,8,1771709256,2026-02-22T12:38:02.053085
DRV_003,48.849205,2.362965,13,1771709261,2026-02-22T12:38:02.077071
DRV_003,48.851595,2.363533,13,1771709266,2026-02-22T12:38:02.096160
DRV_003,48.847825,2.359851,10,1771709271,2026-02-22T12:38:02.131218
DRV_003,48.847563,2.355159,12,1771709276,2026-02-22T12:38:02.145814
DRV_003,48.85142,2.359687,9,1771709282,2026-02-22T12:38:02.171167
DRV_003,48.855179,2.361049,8,1771709287,2026-02-22T12:38:02.185455
DRV_003,48.855304,2.357224,6,1771709292,2026-02-22T12:38:02.219027
DRV_003,48.857888,2.359754,6,1771709298,2026-02-22T12:38:02.232240
DRV_003,48.854684,2.35779,13,1771709303,2026-02-22T12:38:02.248064
DRV_003,48.856458,2.354435,7,1771709308,2026-02-22T12:38:02.321455
DRV_003,48.85358,2.356303,9,1771709313,2026-02-22T12:38:02.343757
DRV_003,48.849952,2.351429,12,1771709318,2026-02-22T12:38:02.352079
DRV_003,48.845033,2.354292,11,1771709323,2026-02-22T12:38:02.425197
DRV_003,48.842558,2.356945,9,1771709329,2026-02-22T12:38:02.451996
DRV_003,48.845007,2.355421,10,1771709334,2026-02-22T12:38:02.494846
DRV_003,48.84445,2.358695,12,1771709339,2026-02-22T12:38:02.528455
DRV_003,48.847199,2.355371,8,1771709344,2026-02-22T12:38:02.542598
DRV_003,48.84843,2.354635,6,1771709349,2026-02-22T12:38:02.574613
DRV_003,48.844016,2.352559,10,1771709354,2026-02-22T12:38:02.623037
DRV_003,48.84653,2.350396,14,1771709359,2026-02-22T12:38:02.642671
DRV_003,48.843902,2.34774,14,1771709364,2026-02-22T12:38:02.665073
DRV_003,48.848781,2.346779,12,1771709369,2026-02-22T12:38:02.677009
DRV_003,48.852183,2.35163,14,1771709374,2026-02-22T12:38:02.696822
DRV_003,48.855854,2.356539,9,1771709380,2026-02-22T12:38:02.721886
DRV_003,48.854267,2.359089,10,1771709385,2026-02-22T12:38:02.748178
DRV_003,48.853107,2.359155,13,1771709390,2026-02-22T12:38:02.759598
DRV_003,48.848383,2.355888,14,1771709395,2026-02-22T12:38:02.770309
DRV_003,48.850491,2.354329,14,1771709400,2026-02-22T12:38:02.795663
DRV_003,48.846545,2.351808,13,1771709405,2026-02-22T12:38:02.807042
DRV_003,48.842144,2.349859,13,1771709411,2026-02-22T12:38:02.825134
DRV_003,48.841687,2.347282,11,1771709416,2026-02-22T12:38:02.915886
DRV_003,48.845783,2.342472,5,1771709421,2026-02-22T12:38:02.947664
DRV_003,48.850303,2.33752,8,1771709426,2026-02-22T12:38:03.005773
DRV_003,48.845872,2.335842,12,1771709431,2026-02-22T12:38:03.019885
DRV_003,48.847132,2.335871,9,1771709436,2026-02-22T12:38:03.036698
DRV_003,48.848122,2.340717,9,1771709441,2026-02-22T12:38:03.047815
DRV_003,48.852485,2.338518,12,1771709446,2026-02-22T12:38:03.097251
DRV_003,48.854708,2.333523,8,1771709451,2026-02-22T12:38:03.124065
DRV_003,48.859445,2.335938,8,1771709456,2026-02-22T12:38:03.131652
DRV_003,48.861438,2.336772,13,1771709461,2026-02-22T12:38:03.174229
DRV_003,48.861824,2.3318,14,1771709467,2026-02-22T12:38:03.187202
DRV_003,48.862858,2.327863,5,1771709472,2026-02-22T12:38:03.198398
DRV_003,48.861435,2.330212,6,1771709477,2026-02-22T12:38:03.211216
DRV_003,48.858444,2.330741,13,1771709482,2026-02-22T12:38:03.219503
DRV_003,48.859437,2.334275,5,1771709487,2026-02-22T12:38:03.231348
DRV_003,48.856449,2.336987,14,1771709492,2026-02-22T12:38:03.240371
DRV_003,48.855064,2.335068,8,1771709498,2026-02-22T12:38:03.261097
DRV_003,48.854171,2.332245,7,1771709503,2026-02-22T12:38:03.268777
DRV_003,48.855841,2.328161,7,1771709508,2026-02-22T12:38:03.300154
DRV_003,48.860819,2.330079,9,1771709513,2026-02-22T12:38:03.407013
DRV_003,48.865238,2.329891,12,1771709518,2026-02-22T12:38:03.463823
DRV_003,48.864313,2.334228,5,1771709523,2026-02-22T12:38:03.484648
DRV_003,48.862547,2.330492,12,1771709528,2026-02-22T12:38:03.555915
DRV_003,48.859042,2.329535,12,1771709533,2026-02-22T12:38:03.586508
DRV_003,48.854561,2.325921,5,1771709538,2026-02-22T12:38:03.618136
DRV_003,48.852124,2.329851,10,1771709543,2026-02-22T12:38:03.647663
DRV_003,48.851398,2.332861,10,1771709548,2026-02-22T12:38:03.668800
DRV_003,48.855133,2.33366,8,1771709554,2026-02-22T12:38:03.688097
DRV_003,48.852101,2.330187,10,1771709559,2026-02-22T12:38:03.699819
DRV_003,48.853753,2.331528,6,1771709564,2026-02-22T12:38:03.710035
DRV_003,48.85404,2.334606,5,1771709569,2026-02-22T12:38:03.734340
DRV_003,48.850783,2.33328,9,1771709574,2026-02-22T12:38:03.758705
DRV_003,48.854089,2.32829,7,1771709579,2026-02-22T12:38:03.781541
DRV_003,48.854655,2.329083,13,1771709584,2026-02-22T12:38:03.829836
DRV_003,48.853929,2.327394,8,1771709589,2026-02-22T12:38:03.854877
DRV_003,48.851175,2.329684,12,1771709595,2026-02-22T12:38:03.876212
DRV_003,48.848568,2.328214,11,1771709600,2026-02-22T12:38:03.904896
DRV_003,48.851653,2.323896,9,1771709605,2026-02-22T12:38:03.914983
DRV_003,48.846742,2.325933,9,1771709610,2026-02-22T12:38:03.924592
DRV_003,48.847405,2.322651,12,1771709615,2026-02-22T12:38:04.045977
DRV_003,48.848504,2.324072,9,1771709620,2026-02-22T12:38:04.104641
DRV_003,48.843724,2.321588,11,1771709625,2026-02-22T12:38:04.126086
DRV_003,48.845859,2.32488,13,1771709630,2026-02-22T12:38:04.143037
DRV_003,48.844584,2.32527,14,1771709636,2026-02-22T12:38:04.190772
DRV_003,48.844605,2.324185,9,1771709641,2026-02-22T12:38:04.217432
DRV_003,48.847615,2.328948,13,1771709646,2026-02-22T12:38:04.241133
DRV_003,48.845326,2.329452,11,1771709651,2026-02-22T12:38:04.283709
DRV_003,48.84764,2.327465,6,1771709656,2026-02-22T12:38:04.296884
DRV_003,48.845665,2.327161,6,1771709661,2026-02-22T12:38:04.309595
DRV_003,48.848506,2.329843,12,1771709666,2026-02-22T12:38:04.319223
DRV_003,48.846207,2.327896,10,1771709671,2026-02-22T12:38:04.370259
DRV_003,48.842834,2.324877,9,1771709676,2026-02-22T12:38:04.406976
DRV_003,48.840928,2.320934,6,1771709681,2026-02-22T12:38:04.437063
DRV_003,48.837791,2.324723,7,1771709686,2026-02-22T12:38:04.540426
DRV_003,48.835219,2.322203,11,1771709691,2026-02-22T12:38:04.564840
DRV_003,48.834734,2.32625,11,1771709696,2026-02-22T12:38:04.668229
DRV_003,48.831045,2.323848,9,1771709702,2026-02-22T12:38:04.812826
DRV_003,48.834525,2.322953,13,1771709707,2026-02-22T12:38:04.840199
DRV_003,48.839149,2.325968,13,1771709712,2026-02-22T12:38:04.924073
DRV_003,48.837818,2.323843,8,1771709717,2026-02-22T12:38:04.941525
DRV_003,48.835602,2.324595,9,1771709722,2026-02-22T12:38:04.957661
DRV_003,48.836189,2.325436,12,1771709727,2026-02-22T12:38:04.975866
DRV_003,48.839826,2.324954,13,1771709732,2026-02-22T12:38:04.986402
DRV_003,48.844412,2.324468,14,1771709737,2026-02-22T12:38:05.105784
DRV_003,48.840826,2.325834,14,1771709742,2026-02-22T12:38:05.197471
DRV_003,48.836399,2.32099,6,1771709747,2026-02-22T12:38:05.232336
DRV_003,48.837786,2.324645,7,1771709752,2026-02-22T12:38:05.249099
DRV_003,48.837971,2.329569,8,1771709757,2026-02-22T12:38:05.280807
DRV_003,48.835219,2.334568,7,1771709762,2026-02-22T12:38:05.340724
DRV_003,48.830541,2.336739,12,1771709767,2026-02-22T12:38:05.385172
DRV_003,48.8276,2.341083,14,1771709772,2026-02-22T12:38:05.398392
DRV_003,48.832156,2.342216,6,1771709778,2026-02-22T12:38:05.409989
DRV_003,48.831307,2.339379,6,1771709783,2026-02-22T12:38:05.438237
DRV_003,48.826982,2.337654,6,1771709788,2026-02-22T12:38:05.491040
DRV_003,48.829032,2.336469,11,1771709793,2026-02-22T12:38:05.616998
DRV_001,48.85501,2.347311,53,1771763774,2026-02-22T12:38:05.638790
DRV_002,48.858201,2.342368,66,1771763774,2026-02-22T12:38:05.674031
DRV_001,48.854679,2.351323,44,1771763780,2026-02-22T12:38:05.869952
DRV_002,48.855922,2.342213,40,1771763780,2026-02-22T12:38:05.956188
DRV_001,48.856698,2.355766,80,1771763786,2026-02-22T12:38:05.976405
DRV_002,48.853938,2.346423,32,1771763786,2026-02-22T12:38:06.068898
DRV_001,48.856595,2.358944,85,1771763791,2026-02-22T12:38:06.143595
DRV_002,48.850134,2.34849,38,1771763792,2026-02-22T12:38:06.164604
DRV_001,48.858115,2.356685,49,1771763797,2026-02-22T12:38:06.184965
DRV_002,48.848051,2.346692,31,1771763797,2026-02-22T12:38:06.246980
DRV_001,48.857326,2.356444,60,1771763803,2026-02-22T12:38:06.276151
DRV_002,48.843692,2.350432,88,1771763803,2026-02-22T12:38:06.456347
DRV_001,48.854714,2.361012,65,1771763808,2026-02-22T12:38:06.523190
DRV_002,48.847415,2.349393,62,1771763809,2026-02-22T12:38:06.536920
DRV_001,48.851005,2.365505,93,1771763814,2026-02-22T12:38:06.559226
DRV_002,48.849322,2.347315,76,1771763815,2026-02-22T12:38:06.574150
DRV_001,48.850101,2.364504,42,1771763820,2026-02-22T12:38:06.605363
DRV_002,48.853562,2.350897,46,1771763820,2026-02-22T12:38:06.626689
DRV_001,48.852784,2.364652,65,1771763825,2026-02-22T12:38:06.654752
DRV_002,48.855192,2.350951,22,1771763825,2026-02-22T12:38:06.676514
DRV_001,48.848116,2.368267,49,1771763831,2026-02-22T12:38:06.719216
DRV_002,48.857482,2.348828,95,1771763831,2026-02-22T12:38:06.734641
DRV_001,48.849632,2.368791,78,1771763836,2026-02-22T12:38:06.745342
DRV_002,48.854864,2.346263,62,1771763836,2026-02-22T12:38:06.757038
DRV_001,48.853436,2.37302,93,1771763841,2026-02-22T12:38:06.766207
DRV_002,48.850043,2.351141,38,1771763841,2026-02-22T12:38:06.785574
DRV_001,48.855298,2.369708,24,1771763847,2026-02-22T12:38:06.797089
DRV_002,48.847542,2.353666,93,1771763847,2026-02-22T12:38:06.807562
DRV_001,48.858786,2.373966,43,1771763852,2026-02-22T12:38:06.816542
DRV_002,48.842778,2.34949,65,1771763852,2026-02-22T12:38:06.834619
DRV_001,48.863661,2.372704,91,1771763857,2026-02-22T12:38:06.845275
DRV_002,48.840145,2.348519,90,1771763857,2026-02-22T12:38:06.864289
DRV_001,48.86143,2.377228,45,1771763863,2026-02-22T12:38:06.877451
DRV_002,48.840335,2.346375,54,1771763863,2026-02-22T12:38:06.897521
DRV_001,48.861643,2.376827,35,1771763868,2026-02-22T12:38:06.958780
DRV_002,48.841716,2.341425,60,1771763868,2026-02-22T12:38:07.040640
DRV_001,48.862436,2.381349,49,1771763873,2026-02-22T12:38:07.174927
DRV_002,48.841194,2.339429,62,1771763873,2026-02-22T12:38:07.202485
DRV_001,48.86617,2.382446,35,1771763879,2026-02-22T12:38:07.232461
DRV_002,48.844926,2.336697,71,1771763879,2026-02-22T12:38:07.265236
DRV_003,48.840999,2.369584,5,1771763774,2026-02-22T12:38:07.341826
DRV_003,48.844765,2.373614,12,1771763780,2026-02-22T12:38:07.353472
DRV_003,48.84599,2.37335,8,1771763786,2026-02-22T12:38:07.363706
DRV_003,48.848612,2.374397,10,1771763792,2026-02-22T12:38:07.373167
DRV_003,48.850154,2.376188,5,1771763797,2026-02-22T12:38:07.382957
DRV_003,48.853834,2.378428,11,1771763803,2026-02-22T12:38:07.394177
DRV_003,48.852659,2.374683,13,1771763809,2026-02-22T12:38:07.407134
DRV_003,48.854723,2.373182,7,1771763815,2026-02-22T12:38:07.430049
DRV_003,48.856643,2.37809,5,1771763820,2026-02-22T12:38:07.489492
DRV_003,48.855625,2.382737,5,1771763825,2026-02-22T12:38:07.498945
DRV_003,48.859993,2.382864,9,1771763831,2026-02-22T12:38:07.509374
DRV_003,48.864332,2.379293,11,1771763836,2026-02-22T12:38:07.518382
DRV_003,48.869068,2.380197,11,1771763841,2026-02-22T12:38:07.528025
DRV_003,48.870293,2.378495,11,1771763847,2026-02-22T12:38:07.538246
DRV_003,48.868599,2.381221,14,1771763852,2026-02-22T12:38:07.574823
DRV_003,48.87154,2.376308,13,1771763858,2026-02-22T12:38:07.594813
DRV_003,48.875957,2.374532,6,1771763863,2026-02-22T12:38:07.669593
DRV_003,48.879705,2.374633,7,1771763868,2026-02-22T12:38:07.755634
DRV_003,48.87533,2.37795,12,1771763873,2026-02-22T12:38:07.804895
DRV_003,48.874225,2.376158,10,1771763879,2026-02-22T12:38:07.836483
DRV_003,48.873579,2.38026,6,1771763884,2026-02-22T12:38:07.850943
DRV_001,48.863402,2.386235,83,1771763884,2026-02-22T12:38:07.875730
DRV_002,48.842409,2.337385,41,1771763884,2026-02-22T12:38:07.891067
DRV_001,48.867972,2.386911,79,1771763889,2026-02-22T12:38:09.768011
DRV_003,48.871013,2.380946,9,1771763889,2026-02-22T12:38:09.803054
DRV_002,48.846788,2.33585,51,1771763889,2026-02-22T12:38:09.817676
DRV_001,48.872027,2.386439,72,1771763894,2026-02-22T12:38:14.855820
DRV_003,48.873898,2.380762,7,1771763894,2026-02-22T12:38:14.945224
DRV_002,48.850715,2.33345,38,1771763894,2026-02-22T12:38:14.959703
DRV_001,48.871355,2.390913,55,1771763899,2026-02-22T12:38:20.091303
DRV_003,48.873455,2.380042,5,1771763899,2026-02-22T12:38:20.110487
DRV_002,48.855258,2.335357,38,1771763899,2026-02-22T12:38:20.119412
DRV_001,48.87598,2.395062,54,1771763904,2026-02-22T12:38:24.995054
DRV_003,48.875674,2.375337,11,1771763904,2026-02-22T12:38:25.023683
DRV_002,48.852687,2.339264,36,1771763904,2026-02-22T12:38:25.033663
DRV_001,48.872549,2.398882,97,1771763909,2026-02-22T12:38:30.027093
DRV_003,48.876359,2.371722,10,1771763910,2026-02-22T12:38:30.050513
DRV_002,48.847864,2.343221,39,1771763910,2026-02-22T12:38:30.061563
DRV_001,48.874736,2.400705,26,1771763915,2026-02-22T12:38:35.082546
DRV_002,48.851418,2.340024,24,1771763915,2026-02-22T12:38:35.130882
DRV_003,48.872201,2.37595,11,1771763915,2026-02-22T12:38:35.195281
DRV_001,48.878842,2.403264,20,1771763920,2026-02-22T12:38:40.210328
DRV_003,48.867518,2.375353,13,1771763920,2026-02-22T12:38:40.247866
DRV_002,48.848255,2.339595,74,1771763920,2026-02-22T12:38:40.259979
DRV_001,48.878751,2.401226,74,1771763925,2026-02-22T12:38:45.252430
DRV_003,48.869677,2.373093,5,1771763925,2026-02-22T12:38:45.278029
DRV_002,48.843882,2.334853,96,1771763925,2026-02-22T12:38:45.287743
DRV_001,48.880272,2.397354,26,1771763930,2026-02-22T12:38:50.291329
DRV_002,48.843276,2.335856,86,1771763930,2026-02-22T12:38:50.342826
DRV_003,48.872422,2.373924,13,1771763930,2026-02-22T12:38:50.379822
DRV_001,48.876974,2.401411,22,1771763935,2026-02-22T12:38:55.386568
DRV_002,48.843539,2.333719,46,1771763935,2026-02-22T12:38:55.420271
DRV_003,48.876991,2.374759,11,1771763935,2026-02-22T12:38:55.443341
DRV_001,48.881377,2.405143,60,1771763940,2026-02-22T12:39:00.452245
DRV_002,48.84383,2.337564,77,1771763940,2026-02-22T12:39:00.493764
DRV_003,48.876653,2.370721,9,1771763940,2026-02-22T12:39:00.539331
DRV_001,48.877275,2.400358,56,1771763945,2026-02-22T12:39:05.526149
DRV_003,48.874093,2.368327,11,1771763945,2026-02-22T12:39:05.554748
DRV_002,48.843647,2.338759,45,1771763945,2026-02-22T12:39:05.562667
DRV_001,48.872307,2.398462,22,1771763950,2026-02-22T12:39:10.562145
DRV_003,48.870979,2.366616,12,1771763950,2026-02-22T12:39:10.593195
DRV_002,48.848329,2.343216,55,1771763950,2026-02-22T12:39:10.610688
DRV_001,48.87395,2.39911,69,1771763955,2026-02-22T12:39:15.648855
DRV_002,48.847239,2.341562,100,1771763955,2026-02-22T12:39:15.677311
DRV_003,48.869579,2.363415,10,1771763955,2026-02-22T12:39:15.702698
DRV_001,48.87344,2.4004,45,1771763960,2026-02-22T12:39:20.734949
DRV_002,48.849698,2.337776,24,1771763960,2026-02-22T12:39:20.768286
DRV_003,48.867761,2.367632,10,1771763960,2026-02-22T12:39:20.800180
DRV_001,48.873662,2.402449,64,1771763965,2026-02-22T12:39:25.785630
DRV_002,48.849879,2.335591,68,1771763965,2026-02-22T12:39:25.812101
DRV_003,48.862762,2.365165,9,1771763965,2026-02-22T12:39:25.832008
DRV_001,48.869518,2.401804,54,1771763970,2026-02-22T12:39:30.833073
DRV_002,48.849547,2.337775,85,1771763970,2026-02-22T12:39:30.862995
DRV_003,48.863227,2.363424,13,1771763970,2026-02-22T12:39:30.885336
DRV_001,48.869321,2.400964,20,1771763975,2026-02-22T12:39:35.902586
DRV_002,48.846116,2.333231,73,1771763975,2026-02-22T12:39:35.929120
DRV_003,48.861303,2.359112,9,1771763975,2026-02-22T12:39:35.965800
DRV_001,48.868115,2.40159,95,1771763980,2026-02-22T12:39:40.943463
DRV_002,48.841407,2.328769,100,1771763980,2026-02-22T12:39:40.969751
DRV_003,48.861469,2.359695,14,1771763980,2026-02-22T12:39:40.993275
DRV_001,48.872664,2.402161,35,1771763985,2026-02-22T12:39:45.994628
DRV_002,48.841507,2.327181,70,1771763985,2026-02-22T12:39:46.024470
DRV_003,48.865602,2.355182,13,1771763985,2026-02-22T12:39:46.059163
DRV_001,48.869416,2.40321,84,1771763991,2026-02-22T12:39:51.072263
DRV_002,48.844452,2.331397,73,1771763991,2026-02-22T12:39:51.106461
DRV_003,48.863481,2.358911,7,1771763991,2026-02-22T12:39:51.137111
DRV_001,48.865384,2.407166,24,1771763996,2026-02-22T12:39:56.131912
DRV_003,48.860004,2.361218,6,1771763996,2026-02-22T12:39:56.160468
DRV_002,48.849228,2.328796,88,1771763996,2026-02-22T12:39:56.173829
DRV_001,48.864718,2.404948,43,1771764001,2026-02-22T12:40:01.184678
DRV_002,48.845321,2.325888,80,1771764001,2026-02-22T12:40:01.225689
DRV_003,48.860713,2.359763,5,1771764001,2026-02-22T12:40:01.259446
DRV_001,48.861987,2.401049,67,1771764006,2026-02-22T12:40:06.240977
DRV_002,48.845922,2.330564,38,1771764006,2026-02-22T12:40:06.277368
DRV_003,48.862525,2.360793,8,1771764006,2026-02-22T12:40:06.300484
DRV_001,48.858289,2.397985,54,1771764011,2026-02-22T12:40:11.303288
DRV_002,48.842422,2.332738,65,1771764011,2026-02-22T12:40:11.334658
DRV_003,48.863299,2.358862,13,1771764011,2026-02-22T12:40:11.357622
DRV_001,48.85775,2.397316,85,1771764016,2026-02-22T12:40:16.358679
DRV_003,48.863638,2.35572,5,1771764016,2026-02-22T12:40:16.403475
DRV_002,48.839089,2.336335,93,1771764016,2026-02-22T12:40:16.413839
DRV_001,48.85426,2.401067,48,1771764021,2026-02-22T12:40:21.430693
DRV_003,48.861869,2.356452,8,1771764021,2026-02-22T12:40:21.450921
DRV_002,48.838302,2.335786,72,1771764021,2026-02-22T12:40:21.464981
DRV_001,48.852234,2.396817,77,1771764026,2026-02-22T12:40:26.463814
DRV_003,48.857773,2.361392,11,1771764026,2026-02-22T12:40:26.503602
DRV_002,48.838038,2.332435,87,1771764026,2026-02-22T12:40:26.519865
DRV_001,48.855258,2.395779,71,1771764031,2026-02-22T12:40:31.523777
DRV_002,48.842863,2.329341,88,1771764031,2026-02-22T12:40:31.553415
DRV_003,48.859554,2.357698,13,1771764031,2026-02-22T12:40:31.582548
DRV_001,48.852787,2.399046,63,1771764036,2026-02-22T12:40:36.573901
DRV_003,48.857729,2.361099,8,1771764036,2026-02-22T12:40:36.612822
DRV_002,48.845708,2.332115,26,1771764036,2026-02-22T12:40:36.633395
DRV_001,48.850368,2.401549,20,1771764041,2026-02-22T12:40:41.625930
DRV_002,48.843105,2.330513,75,1771764041,2026-02-22T12:40:41.661739
DRV_003,48.859169,2.358619,7,1771764041,2026-02-22T12:40:41.864466
DRV_001,48.854611,2.398593,29,1771764046,2026-02-22T12:40:46.698676
DRV_002,48.83877,2.33278,47,1771764046,2026-02-22T12:40:46.747505
DRV_003,48.862971,2.359285,13,1771764046,2026-02-22T12:40:46.770550
DRV_001,48.852356,2.400037,68,1771764051,2026-02-22T12:40:51.797920
DRV_002,48.83741,2.328,83,1771764051,2026-02-22T12:40:51.829344
DRV_003,48.863453,2.358297,14,1771764051,2026-02-22T12:40:51.927755
DRV_001,48.851708,2.395404,32,1771764056,2026-02-22T12:40:56.992242
DRV_002,48.837825,2.324771,61,1771764056,2026-02-22T12:40:57.037457
DRV_003,48.862184,2.358064,10,1771764057,2026-02-22T12:40:57.086272
DRV_001,48.847779,2.390898,62,1771764062,2026-02-22T12:41:02.061269
DRV_003,48.860158,2.354584,13,1771764062,2026-02-22T12:41:02.097582
DRV_002,48.841957,2.321477,49,1771764062,2026-02-22T12:41:02.112250
DRV_001,48.848488,2.390237,60,1771764067,2026-02-22T12:41:07.136196
DRV_002,48.839777,2.325544,27,1771764067,2026-02-22T12:41:07.187741
DRV_003,48.863072,2.355599,6,1771764067,2026-02-22T12:41:07.218270
DRV_001,48.85254,2.391572,79,1771764072,2026-02-22T12:41:12.229547
DRV_003,48.861419,2.352826,9,1771764072,2026-02-22T12:41:12.269859
DRV_002,48.835456,2.323923,63,1771764072,2026-02-22T12:41:12.281268
DRV_001,48.847612,2.387967,45,1771764077,2026-02-22T12:41:17.384845
DRV_002,48.839707,2.323428,85,1771764077,2026-02-22T12:41:17.466964
DRV_003,48.858042,2.351938,13,1771764077,2026-02-22T12:41:17.530859
DRV_001,48.848831,2.392556,44,1771764082,2026-02-22T12:41:22.560567
DRV_002,48.841928,2.325868,58,1771764082,2026-02-22T12:41:22.602379
DRV_003,48.853832,2.354733,13,1771764082,2026-02-22T12:41:22.651943
DRV_001,48.847897,2.390502,33,1771764087,2026-02-22T12:41:27.667195
DRV_002,48.840095,2.321543,90,1771764087,2026-02-22T12:41:27.699849
DRV_003,48.851103,2.353409,11,1771764087,2026-02-22T12:41:27.734647
DRV_001,48.849122,2.388823,95,1771764092,2026-02-22T12:41:32.725626
DRV_002,48.842604,2.318978,81,1771764092,2026-02-22T12:41:32.772729
DRV_003,48.849957,2.353829,7,1771764092,2026-02-22T12:41:32.797298
DRV_001,48.844565,2.385946,27,1771764097,2026-02-22T12:41:37.808906
DRV_003,48.853818,2.350432,12,1771764097,2026-02-22T12:41:37.838863
DRV_002,48.839467,2.322325,27,1771764097,2026-02-22T12:41:37.850847
DRV_001,48.843368,2.385903,78,1771764102,2026-02-22T12:41:42.860371
DRV_002,48.843156,2.324523,68,1771764102,2026-02-22T12:41:42.893263
DRV_003,48.855825,2.351324,7,1771764102,2026-02-22T12:41:42.921948
DRV_001,48.841319,2.38628,87,1771764107,2026-02-22T12:41:47.911497
DRV_002,48.846698,2.322773,46,1771764107,2026-02-22T12:41:47.937998
DRV_003,48.85835,2.351011,12,1771764107,2026-02-22T12:41:47.970034
DRV_001,48.841583,2.382495,24,1771764112,2026-02-22T12:41:52.971196
DRV_003,48.85555,2.35147,7,1771764112,2026-02-22T12:41:52.991897
DRV_002,48.850247,2.324252,73,1771764112,2026-02-22T12:41:53.003611
DRV_001,48.841476,2.378604,86,1771764117,2026-02-22T12:41:58.002093
DRV_002,48.849307,2.322978,60,1771764117,2026-02-22T12:41:58.050115
DRV_003,48.854957,2.356056,14,1771764118,2026-02-22T12:41:58.074272
DRV_001,48.841935,2.374547,99,1771764123,2026-02-22T12:42:03.105290
DRV_002,48.845016,2.319976,57,1771764123,2026-02-22T12:42:03.147945
DRV_003,48.854719,2.351245,10,1771764123,2026-02-22T12:42:03.171161
DRV_001,48.845107,2.377968,85,1771764128,2026-02-22T12:42:08.176065
DRV_003,48.852233,2.35497,8,1771764128,2026-02-22T12:42:08.196697
DRV_002,48.843758,2.319602,41,1771764128,2026-02-22T12:42:08.207964
DRV_001,48.842285,2.373441,76,1771764133,2026-02-22T12:42:13.213762
DRV_003,48.851101,2.35495,14,1771764133,2026-02-22T12:42:13.239948
DRV_002,48.845308,2.320255,31,1771764133,2026-02-22T12:42:13.248970
DRV_001,48.84539,2.375139,99,1771764138,2026-02-22T12:42:18.258881
DRV_002,48.842507,2.321661,24,1771764138,2026-02-22T12:42:18.285634
